video_path,label,class_name
data/raw/CricShoot10kShootDataset/Lofted Legside/vid341_17.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid261_6.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid16_11.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Flick/vid483_20.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Late Cut/vid457_8.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid373_15.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Defensive/vid393_36.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid511_17.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Pull/vid437_19.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Offside/vid424_5.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Pull/vid43_20.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Pull/vid449_50.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Scoop/vid381_7.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Pull/vid160_35.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Flick/vid238_8.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Flick/vid497_22.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid390_32.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Defensive/vid18_0.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Sweep/vid31_32.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid453_34.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Hook/vid209_33.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Down The Wicket/vid55_10.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Scoop/vid68_34.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Late Cut/vid525_32.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Straight Drive/vid523_5.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid438_32.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Square Cut/vid209_22.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Cover Drive/vid207_5.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Cover Drive/vid120_2.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid463_29.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid52_6.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Straight Drive/vid461_28.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Late Cut/vid302_8.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid496_2.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Defensive/vid25_35.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid381_20.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Defensive/vid169_43.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid402_18.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Late Cut/vid102_32.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Pull/vid501_2.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Upper Cut/vid483_41.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Straight Drive/vid31_22.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Defensive/vid124_18.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Square Cut/vid25_28.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid339_2.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid4_37.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid440_12.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Flick/vid252_43.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Sweep/vid517_25.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid65_9.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Upper Cut/vid149_16.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Straight Drive/vid298_12.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid437_63.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid435_25.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Cover Drive/vid408_6.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid231_24.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Upper Cut/vid25_39.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Flick/vid100_7.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Flick/vid381_33.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Sweep/vid462_29.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Legside/vid337_50.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Square Cut/vid303_4.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Pull/vid14_51.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Sweep/vid476_27.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Pull/vid17_20.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Cover Drive/vid178_7.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid84_10.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Pull/vid102_25.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Sweep/vid469_42.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Offside/vid500_6.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Upper Cut/vid520_37.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Defensive/vid215_21.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Cover Drive/vid162_3.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Defensive/vid461_57.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Sweep/vid48_32.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid204_15.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Pull/vid384_45.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Pull/vid43_52.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Offside/vid371_7.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Upper Cut/vid262_24.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid10_9.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Defensive/vid436_32.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid77_21.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Sweep/vid448_50.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid57_3.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Cover Drive/vid357_22.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid418_3.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Scoop/vid430_26.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Cover Drive/vid501_7.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid441_6.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Scoop/vid482_37.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Sweep/vid50_29.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Hook/vid434_8.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Pull/vid482_68.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Scoop/vid92_45.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid361_56.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Lofted Legside/vid122_13.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid495_17.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Pull/vid454_42.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Legside/vid452_44.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Scoop/vid213_19.avi,Scoop,Scoop
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid384_37.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Cover Drive/vid43_4.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid486_52.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid40_31.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Hook/vid4_20.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Sweep/vid253_37.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid520_34.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Pull/vid327_35.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Sweep/vid391_30.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Pull/vid382_23.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Late Cut/vid341_1.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid437_62.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid529_69.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Flick/vid333_22.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid519_65.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Upper Cut/vid232_16.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid305_13.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Flick/vid355_4.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Down The Wicket/vid372_6.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Legside/vid517_30.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Hook/vid119_18.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Lofted Offside/vid512_54.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Sweep/vid224_14.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid213_17.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Upper Cut/vid152_25.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Cover Drive/vid230_18.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Flick/vid304_28.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Offside/vid32_20.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid195_17.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Down The Wicket/vid476_31.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Defensive/vid526_2.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid450_25.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Flick/vid84_30.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Offside/vid206_65.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Reverse Sweep/vid530_36.avi,Reverse Sweep,Reverse Sweep
data/raw/CricShoot10kShootDataset/Cover Drive/vid74_5.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Hook/vid150_24.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Square Cut/vid505_27.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid109_39.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Late Cut/vid160_13.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid517_8.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Pull/vid439_11.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Defensive/vid256_23.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid380_42.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Sweep/vid529_7.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid167_4.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid451_23.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Flick/vid119_7.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid17_13.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Defensive/vid519_31.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Square Cut/vid456_0.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid357_62.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid96_23.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Offside/vid384_83.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Sweep/vid470_0.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Square Cut/vid54_55.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid408_3.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Cover Drive/vid525_21.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid125_22.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Offside/vid46_66.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Flick/vid487_0.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Pull/vid42_60.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Legside/vid82_35.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid486_30.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Offside/vid324_17.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Defensive/vid471_5.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Square Cut/vid196_1.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid442_31.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Hook/vid367_61.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Flick/vid241_35.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid441_37.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid312_35.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid38_32.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Square Cut/vid214_11.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid361_12.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Square Cut/vid305_17.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid348_9.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Lofted Legside/vid534_23.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid2_5.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Legside/vid228_28.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Pull/vid354_30.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Flick/vid108_5.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Flick/vid419_0.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid366_9.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid148_0.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Flick/vid206_6.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Down The Wicket/vid455_32.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Cover Drive/vid236_9.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Upper Cut/vid122_21.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Sweep/vid511_69.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Offside/vid504_53.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Upper Cut/vid498_8.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid529_34.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid356_6.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid330_21.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Square Cut/vid348_18.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Legside/vid434_39.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Cover Drive/vid238_56.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid356_61.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Sweep/vid93_58.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Legside/vid40_46.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Pull/vid510_16.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Straight Drive/vid332_18.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid473_50.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Hook/vid214_7.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Down The Wicket/vid239_15.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Pull/vid488_17.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Offside/vid467_19.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Down The Wicket/vid358_60.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Hook/vid393_24.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Square Cut/vid342_25.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Lofted Offside/vid259_39.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Sweep/vid142_7.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Straight Drive/vid461_39.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Late Cut/vid439_48.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Square Cut/vid203_23.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Pull/vid492_10.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Lofted Legside/vid210_44.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Late Cut/vid265_17.avi,Late Cut,Late Cut
data/raw/CricShoot10kShootDataset/Flick/vid520_12.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid361_9.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Flick/vid368_2.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Defensive/vid207_28.avi,Defensive,Defensive
data/raw/CricShoot10kShootDataset/Hook/vid455_18.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Lofted Legside/vid174_21.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Sweep/vid511_44.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Sweep/vid521_65.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Down The Wicket/vid515_0.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Lofted Offside/vid450_56.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Flick/vid317_23.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Flick/vid236_12.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Sweep/vid2_31.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Cover Drive/vid71_1.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Cover Drive/vid468_29.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Hook/vid242_13.avi,Hook,Hook
data/raw/CricShoot10kShootDataset/Cover Drive/vid331_23.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Square Cut/vid526_20.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid210_13.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Lofted Legside/vid464_9.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Straight Drive/vid145_3.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Legside/vid137_26.avi,Lofted Legside,Lofted Legside
data/raw/CricShoot10kShootDataset/Pull/vid453_3.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Straight Drive/vid100_61.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Upper Cut/vid482_28.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Cover Drive/vid207_46.avi,Cover Drive,Cover Drive
data/raw/CricShoot10kShootDataset/Down The Wicket/vid463_9.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Sweep/vid85_21.avi,Sweep,Sweep
data/raw/CricShoot10kShootDataset/Lofted Offside/vid371_23.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Square Cut/vid148_24.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Flick/vid464_35.avi,Flick,Flick
data/raw/CricShoot10kShootDataset/Pull/vid96_2.avi,Pull,Pull
data/raw/CricShoot10kShootDataset/Down The Wicket/vid114_3.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Straight Drive/vid31_7.avi,Straight Drive,Straight Drive
data/raw/CricShoot10kShootDataset/Lofted Offside/vid390_37.avi,Lofted Offside,Lofted Offside
data/raw/CricShoot10kShootDataset/Square Cut/vid203_18.avi,Square Cut,Square Cut
data/raw/CricShoot10kShootDataset/Down The Wicket/vid71_24.avi,Down The Wicket,Down The Wicket
data/raw/CricShoot10kShootDataset/Upper Cut/vid521_66.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Upper Cut/vid50_53.avi,Upper Cut,Upper Cut
data/raw/CricShoot10kShootDataset/Sweep/vid92_40.avi,Sweep,Sweep
